Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Cars,Garage Area,SalePrice,Exter Qual_TA,Foundation_PConc,Bsmt Qual_Ex,Kitchen Qual_Ex,Kitchen Qual_TA
7,1971,2009,0.0,1803.0,2365,2365,2,2.0,551.0,315000,False,False,False,True,False
6,1988,2007,260.0,880.0,1680,1680,2,2.0,540.0,222000,False,False,False,False,False
5,1920,1997,0.0,672.0,672,1344,1,1.0,468.0,147000,True,False,False,False,True
5,1900,1993,0.0,760.0,928,2168,2,2.0,576.0,123000,True,False,False,False,False
5,1920,1950,0.0,596.0,596,1192,1,1.0,189.0,78000,True,True,False,False,True
3,1915,1982,0.0,1013.0,1013,1526,1,0.0,0.0,85000,False,False,False,False,False
4,1925,1950,0.0,572.0,572,572,1,1.0,200.0,75000,True,False,False,False,True
8,2007,2008,174.0,1596.0,1648,1648,2,2.0,482.0,230000,False,True,True,True,False
2,1910,1950,0.0,0.0,810,810,1,1.0,280.0,57625,False,False,False,False,True
8,2000,2001,0.0,1107.0,1040,2052,2,3.0,642.0,251000,False,True,False,False,False
7,2003,2003,0.0,1434.0,1518,2149,1,2.0,670.0,239686,False,True,True,False,False
7,2004,2005,108.0,1710.0,1710,1710,2,2.0,550.0,240000,False,True,True,False,False
6,2001,2002,0.0,804.0,804,1961,2,2.0,560.0,215000,True,True,True,False,False
6,1977,1977,0.0,902.0,926,926,1,1.0,351.0,156450,True,False,False,False,True
6,1977,1977,0.0,957.0,1287,1287,1,2.0,541.0,173000,True,False,False,False,True
5,1977,1977,0.0,0.0,1302,1734,2,2.0,539.0,126000,True,False,False,False,False
7,1990,1991,0.0,1188.0,1217,1217,2,2.0,497.0,173000,True,True,False,False,False
5,1991,1991,0.0,1582.0,1595,1595,2,2.0,672.0,152000,True,True,False,False,True
6,1958,1958,541.0,819.0,1344,1344,1,2.0,525.0,137500,True,False,False,False,False
9,2007,2008,70.0,1620.0,1620,1620,2,3.0,912.0,315500,False,True,True,True,False
7,2009,2009,0.0,846.0,846,1692,2,2.0,650.0,224500,True,True,True,False,False
9,2008,2008,406.0,1641.0,1641,1641,2,3.0,885.0,316500,False,True,True,True,False
8,2007,2007,0.0,1466.0,1466,1466,2,3.0,610.0,201000,False,True,False,False,False
6,1988,1988,0.0,1392.0,1412,1412,2,2.0,576.0,175000,True,False,False,False,False
6,1980,2006,0.0,712.0,1375,2237,2,2.0,440.0,204000,True,True,False,False,False
7,1987,1989,310.0,1645.0,1479,1479,2,2.0,578.0,213500,True,True,False,False,False
8,2001,2002,136.0,1267.0,1296,1296,2,2.0,471.0,220000,False,True,True,False,False
7,2003,2003,0.0,912.0,1072,2014,2,2.0,486.0,170000,False,True,False,False,False
9,2006,2006,584.0,1838.0,1838,1838,2,3.0,765.0,315000,False,True,True,True,False
5,1968,1968,182.0,1008.0,1008,1008,1,1.0,384.0,139500,True,False,False,False,False
5,1960,2006,75.0,0.0,1771,1771,1,2.0,336.0,115000,True,False,False,False,True
6,1998,1998,320.0,1204.0,1204,1204,2,2.0,412.0,162000,True,True,True,False,True
6,1999,1999,425.0,1224.0,1224,1224,2,2.0,402.0,165000,True,True,True,False,True
4,1973,1973,0.0,462.0,526,988,1,1.0,297.0,91000,True,False,False,False,True
5,1968,1968,0.0,864.0,874,874,1,1.0,288.0,130000,True,False,False,False,True
4,1970,2002,0.0,630.0,630,630,1,1.0,286.0,86000,True,False,False,False,False
5,1969,2000,176.0,1188.0,1404,1404,2,2.0,504.0,160000,True,False,False,False,True
4,1970,1970,0.0,630.0,630,630,1,1.0,286.0,80000,True,False,False,False,True
4,1970,2008,0.0,546.0,798,1344,1,0.0,0.0,97000,True,False,False,False,True
4,1970,1970,0.0,546.0,546,1092,1,1.0,286.0,88000,True,False,False,False,True
5,1972,1972,0.0,796.0,796,796,1,1.0,336.0,131900,True,False,False,False,True
6,1993,1996,0.0,384.0,1091,1091,1,1.0,429.0,131250,True,False,False,False,True
5,1978,1978,104.0,1097.0,1110,1110,1,2.0,602.0,165500,True,True,False,False,False
5,1985,1985,0.0,833.0,833,833,1,0.0,0.0,112000,True,False,False,False,True
5,1992,1993,0.0,828.0,883,883,1,2.0,698.0,149000,True,True,False,False,True
5,1993,1995,0.0,796.0,796,1362,1,2.0,480.0,143000,True,False,False,False,True
5,1992,1992,0.0,624.0,624,1287,1,2.0,440.0,130000,True,True,False,False,True
6,1977,1977,0.0,1567.0,1567,1567,2,2.0,714.0,196000,True,True,False,False,False
5,1969,1969,178.0,784.0,784,1632,1,2.0,898.0,173000,False,False,False,False,True
6,1958,2002,0.0,1184.0,1414,1414,1,2.0,601.0,176500,False,False,False,False,True
6,1970,1970,0.0,1205.0,2117,2117,2,2.0,550.0,237500,True,False,False,False,True
6,1969,1969,0.0,952.0,1092,2112,2,2.0,576.0,206900,True,False,False,False,True
6,1997,1998,0.0,926.0,926,1604,2,2.0,470.0,187500,True,True,False,False,True
6,1995,1996,119.0,680.0,680,1470,2,2.0,420.0,165000,True,True,False,False,True
6,1998,1998,0.0,926.0,926,1604,2,2.0,472.0,195500,True,True,False,False,True
6,1998,1998,0.0,943.0,943,1638,2,2.0,472.0,192000,True,True,False,False,True
6,1996,1996,0.0,916.0,916,1636,2,2.0,386.0,173000,True,True,False,False,True
5,1996,1997,0.0,1348.0,1384,1384,2,2.0,404.0,177900,False,True,False,False,False
7,1996,1997,0.0,729.0,729,1446,2,2.0,406.0,175000,True,True,False,False,True
8,2001,2002,0.0,1593.0,1593,1593,1,2.0,682.0,286000,False,True,True,True,False
8,1997,1997,0.0,1664.0,1682,1682,1,2.0,528.0,247900,False,True,True,False,False
8,1993,1993,0.0,1337.0,1337,1337,2,2.0,462.0,180000,False,True,False,False,False
8,1992,1992,0.0,1280.0,1280,1280,2,2.0,506.0,180000,False,True,False,False,False
6,1997,1998,0.0,926.0,926,1604,2,2.0,470.0,181000,True,True,False,False,True
6,1998,1998,0.0,932.0,932,1633,2,2.0,460.0,183000,True,True,False,False,True
6,1995,1996,0.0,773.0,773,1658,2,2.0,431.0,188000,True,True,False,False,True
7,1994,1996,0.0,712.0,1086,1895,2,2.0,409.0,194500,False,True,False,False,False
6,1991,1991,194.0,836.0,851,1709,2,2.0,416.0,185000,True,True,False,False,False
8,1988,1989,0.0,1228.0,1228,1228,2,2.0,472.0,189000,False,True,False,False,False
8,1989,1989,0.0,1337.0,1337,1337,2,2.0,462.0,188500,False,True,False,False,False
9,2005,2007,245.0,1122.0,1134,2504,2,3.0,656.0,325000,False,True,False,True,False
6,1952,1952,0.0,1632.0,1474,1474,1,2.0,495.0,115000,True,False,False,False,True
9,2007,2007,178.0,1710.0,1710,1710,2,2.0,557.0,334000,False,True,True,True,False
6,1950,1950,44.0,1488.0,1488,1488,2,2.0,738.0,133000,True,False,False,False,True
7,1986,1991,123.0,791.0,1236,2093,2,2.0,542.0,215000,True,False,False,False,True
7,1988,1988,102.0,1675.0,1688,1688,2,2.0,528.0,226500,False,False,False,True,False
6,1981,1981,210.0,1422.0,1422,1422,2,2.0,576.0,175500,True,False,False,False,False
7,1983,1983,174.0,1260.0,1260,1260,2,2.0,598.0,181900,False,False,False,False,True
7,1978,1978,383.0,2048.0,2064,2064,2,2.0,550.0,235000,False,False,False,False,False
7,1979,1979,194.0,1782.0,1782,1782,2,2.0,551.0,220000,False,False,False,False,False
6,1977,1995,424.0,1330.0,1542,2872,2,2.0,619.0,272000,True,False,False,False,True
6,1976,1976,621.0,1211.0,1211,1211,2,2.0,461.0,161000,True,True,False,False,False
5,1977,1977,0.0,1126.0,1126,1126,2,2.0,540.0,175000,True,True,False,True,False
7,1980,1988,280.0,738.0,1277,2044,2,2.0,489.0,185000,True,False,False,False,True
5,1969,1969,0.0,720.0,720,1308,1,2.0,484.0,146900,True,False,False,False,True
7,1978,1978,168.0,1420.0,1420,2840,2,4.0,1314.0,292500,False,True,False,False,False
6,1976,1976,160.0,1193.0,1523,1523,2,2.0,478.0,180000,True,False,False,False,True
6,1976,1976,120.0,1444.0,1444,1444,2,2.0,473.0,159900,True,False,False,False,True
7,1976,1976,660.0,803.0,1098,1964,2,2.0,483.0,205000,True,False,False,False,True
5,1973,2000,0.0,1176.0,1178,1178,1,2.0,439.0,157000,True,False,False,False,False
8,1996,1996,402.0,1236.0,1236,2340,2,3.0,787.0,306000,False,True,False,False,False
5,1974,1974,0.0,896.0,896,1792,2,2.0,480.0,133000,True,False,False,False,True
6,1969,1969,0.0,1054.0,1054,1054,1,2.0,460.0,151000,True,False,False,False,True
4,1969,1969,72.0,936.0,936,936,1,1.0,288.0,111900,True,False,False,False,True
5,1971,1971,0.0,864.0,864,864,1,2.0,576.0,123000,True,False,False,False,True
4,1972,1972,0.0,864.0,864,864,1,2.0,576.0,111250,True,False,False,False,True
6,1998,1999,0.0,1405.0,1337,1337,2,2.0,511.0,181000,False,True,False,False,False
6,1973,1973,359.0,483.0,483,987,1,1.0,264.0,103400,True,False,False,False,True
6,1973,1973,158.0,483.0,483,987,1,1.0,264.0,100000,True,False,False,False,True
6,1972,1972,422.0,483.0,483,987,1,1.0,352.0,100500,True,False,False,False,True
6,1970,1970,127.0,483.0,483,987,1,1.0,280.0,106000,True,False,False,False,True
6,1971,1971,232.0,483.0,483,987,1,1.0,264.0,85400,True,False,False,False,True
6,1971,1971,604.0,483.0,483,987,1,1.0,264.0,89500,True,False,False,False,True
5,1972,1972,356.0,630.0,630,1302,2,1.0,264.0,111750,True,False,False,False,True
6,1977,1977,0.0,1069.0,1069,1069,2,2.0,440.0,140000,True,False,False,False,True
6,1975,1975,0.0,855.0,855,1456,2,2.0,460.0,143000,True,False,False,False,True
7,1977,1977,0.0,1055.0,1055,1055,2,2.0,440.0,148500,True,False,False,False,True
5,1966,1966,65.0,864.0,892,892,1,1.0,264.0,110000,True,False,False,False,True
8,2007,2007,302.0,1582.0,1582,1582,2,3.0,905.0,317500,False,True,True,False,False
8,2007,2007,108.0,948.0,948,2088,2,3.0,656.0,250000,False,True,False,False,False
8,2004,2004,126.0,1148.0,1170,2332,2,3.0,756.0,316000,False,True,True,True,False
7,2003,2004,292.0,998.0,1006,2046,2,3.0,871.0,284000,False,True,False,False,False
8,2003,2004,504.0,1603.0,1575,1575,2,3.0,732.0,284000,False,True,False,False,False
9,2008,2008,492.0,1858.0,1866,1866,2,3.0,870.0,336860,False,True,False,True,False
7,2005,2005,144.0,1367.0,1367,1367,2,2.0,484.0,192000,False,True,False,False,False
8,2003,2004,472.0,1518.0,1518,1518,1,2.0,588.0,274000,False,True,True,True,False
9,2005,2005,616.0,1684.0,1684,1684,2,2.0,564.0,266000,False,True,True,True,False
8,2006,2007,176.0,1342.0,1342,1342,2,2.0,550.0,234250,False,True,False,False,False
8,2006,2007,196.0,1342.0,1342,1342,2,2.0,550.0,219500,False,True,False,False,False
7,2003,2004,106.0,764.0,764,1626,2,2.0,474.0,155000,False,True,False,False,False
7,2003,2004,106.0,764.0,764,1626,2,2.0,474.0,154000,False,True,False,False,False
7,2004,2004,146.0,1358.0,1358,1358,2,2.0,484.0,207000,False,True,False,False,False
7,2003,2003,143.0,1415.0,1455,1455,2,3.0,644.0,195000,False,True,False,False,False
7,2004,2004,24.0,1393.0,1576,1576,2,3.0,668.0,219990,False,True,False,False,False
7,2005,2006,14.0,1346.0,1504,1504,2,2.0,437.0,191000,False,True,False,False,False
7,2007,2007,16.0,1266.0,1266,1266,2,2.0,388.0,159895,False,True,False,False,False
7,2007,2008,20.0,1146.0,1246,1246,2,2.0,428.0,187687,False,True,False,False,False
6,2004,2004,0.0,789.0,813,1515,2,2.0,393.0,179000,False,True,False,False,False
6,2004,2004,0.0,839.0,864,1593,2,2.0,398.0,193000,True,True,False,False,True
7,2005,2005,182.0,856.0,1166,1166,2,2.0,400.0,190000,False,True,False,False,False
6,2005,2005,0.0,728.0,728,1456,2,2.0,400.0,176000,True,True,False,False,False
7,2002,2003,0.0,840.0,840,1720,2,2.0,400.0,188000,False,True,False,False,False
7,2003,2003,196.0,847.0,847,1986,2,2.0,434.0,213000,False,True,False,False,False
7,2007,2008,176.0,1350.0,1358,1358,2,2.0,484.0,217300,False,True,False,False,False
6,2000,2000,318.0,936.0,962,1792,2,2.0,451.0,186500,True,True,False,False,True
7,2000,2001,647.0,982.0,1008,1892,2,2.0,431.0,226750,False,True,False,False,True
7,2004,2005,0.0,788.0,788,1490,2,2.0,388.0,184000,False,True,False,False,False
7,2002,2002,0.0,707.0,707,1414,2,2.0,403.0,176000,False,True,False,False,False
7,1999,2000,0.0,1037.0,1037,2322,2,2.0,400.0,225000,False,True,False,False,True
7,1999,1999,0.0,831.0,873,1651,2,2.0,450.0,185900,True,True,False,False,True
8,1997,1997,1290.0,1173.0,1182,2199,2,2.0,516.0,284500,False,True,False,False,False
8,1998,1998,473.0,1470.0,1470,2630,2,3.0,696.0,315000,False,True,False,False,False
8,2000,2000,350.0,1145.0,1145,2198,2,3.0,836.0,250000,False,True,False,False,False
9,2000,2000,295.0,1519.0,1533,2172,2,3.0,687.0,291000,False,True,True,True,False
7,1996,1997,0.0,1064.0,1064,2125,2,2.0,576.0,279500,False,True,True,False,False
8,1995,1995,466.0,1242.0,1251,2501,2,3.0,751.0,290000,False,True,False,False,False
7,1993,1994,320.0,1080.0,1108,2197,2,3.0,783.0,287500,False,True,False,False,False
7,1994,1994,448.0,1223.0,1223,2127,2,2.0,525.0,271000,False,True,False,False,False
8,1994,1994,554.0,1986.0,1987,1987,2,2.0,691.0,301500,False,True,False,False,False
8,2007,2008,186.0,1580.0,1580,1580,2,3.0,830.0,235128,False,True,False,False,False
6,2007,2007,74.0,894.0,894,1933,2,3.0,668.0,214000,False,True,False,False,False
8,2006,2006,53.0,1574.0,1574,1574,2,3.0,824.0,232000,False,True,False,False,False
7,2006,2006,128.0,1578.0,1578,1578,2,3.0,642.0,240000,False,True,True,False,False
9,2008,2008,284.0,1498.0,1506,1506,2,2.0,592.0,264132,False,True,False,True,False
8,2007,2007,468.0,1563.0,1563,1563,2,3.0,758.0,245000,True,True,False,False,False
7,2008,2008,256.0,1417.0,1428,1428,2,2.0,554.0,227680,False,True,False,True,False
8,2007,2007,156.0,1341.0,1341,1861,3,3.0,851.0,257000,False,True,False,False,False
8,2007,2008,310.0,955.0,955,1874,2,3.0,880.0,297900,False,True,False,False,False
8,2006,2007,0.0,1460.0,1460,1460,2,2.0,480.0,247000,False,True,True,False,False
8,2007,2008,0.0,1363.0,1372,1372,2,2.0,588.0,212700,False,True,False,False,False
7,2007,2008,0.0,1372.0,1372,1372,2,2.0,529.0,250580,False,True,True,False,False
7,2007,2008,0.0,1428.0,1428,1428,2,2.0,480.0,182000,False,True,False,False,False
7,2005,2005,0.0,866.0,866,1768,2,2.0,603.0,226700,False,True,False,False,False
8,2003,2004,768.0,1053.0,1053,1992,2,2.0,648.0,250000,False,True,True,False,False
7,2005,2005,0.0,1026.0,1026,1958,2,3.0,936.0,250000,False,True,False,False,False
7,2007,2007,0.0,813.0,822,1665,2,2.0,562.0,205950,False,True,False,False,False
8,2007,2007,292.0,1660.0,1660,1660,2,3.0,660.0,256000,False,True,False,False,False
7,2007,2008,210.0,1218.0,1218,1218,2,2.0,462.0,230348,False,True,False,False,False
6,2003,2003,0.0,864.0,864,1728,2,2.0,673.0,207500,False,True,False,False,False
7,2004,2005,120.0,1080.0,1080,1080,1,0.0,0.0,141000,True,True,False,False,False
6,2003,2003,0.0,835.0,835,1696,2,2.0,542.0,188000,False,True,False,False,False
7,2003,2004,95.0,835.0,835,1663,2,2.0,478.0,192500,False,True,False,False,False
6,2005,2006,126.0,1175.0,1175,1175,1,0.0,0.0,146000,True,True,False,False,False
5,2004,2004,0.0,1114.0,1114,1114,1,2.0,576.0,159000,True,True,False,False,False
6,2003,2004,0.0,1114.0,1114,1114,1,2.0,576.0,155000,True,True,False,False,False
6,2004,2004,0.0,798.0,798,1640,2,2.0,520.0,173000,False,True,False,False,False
7,2007,2007,0.0,1162.0,1162,1162,2,2.0,483.0,170000,False,True,False,False,False
6,1995,1995,38.0,754.0,754,1609,2,2.0,525.0,182000,False,True,False,False,False
6,1993,1994,120.0,886.0,886,1680,2,2.0,474.0,163000,False,True,False,False,False
6,1994,1998,258.0,1408.0,1679,1679,2,2.0,575.0,193500,True,True,False,False,False
7,1994,1995,145.0,832.0,832,1657,2,2.0,483.0,189000,False,True,False,False,False
6,2001,2001,0.0,827.0,827,1677,2,2.0,627.0,190500,False,True,False,False,False
7,1992,1992,0.0,836.0,844,1737,2,2.0,506.0,175000,False,True,False,False,False
6,1991,1991,88.0,1278.0,1294,1294,2,2.0,496.0,179200,True,False,False,False,False
6,1993,1993,120.0,832.0,832,1710,2,2.0,506.0,187000,False,True,False,False,False
6,1993,1994,0.0,1604.0,1617,1617,2,2.0,533.0,193000,False,True,False,False,False
6,1993,1993,0.0,1199.0,1199,1199,2,2.0,530.0,153900,False,True,False,False,False
5,1963,1963,0.0,984.0,984,984,1,1.0,384.0,128000,True,True,False,False,True
5,1962,1962,0.0,912.0,912,912,1,1.0,352.0,144000,True,False,False,False,True
5,1961,2007,0.0,864.0,864,864,1,1.0,420.0,135000,True,False,False,False,False
5,1968,1968,0.0,890.0,890,890,1,1.0,308.0,115000,True,False,False,False,True
5,1963,1963,0.0,864.0,864,864,1,1.0,276.0,119916,True,False,False,False,True
6,1961,1996,0.0,912.0,912,912,1,1.0,288.0,142000,True,False,False,False,False
6,1974,1974,144.0,1430.0,1430,1430,2,2.0,484.0,192000,True,False,False,False,True
5,1972,1972,0.0,1001.0,1001,1641,2,2.0,490.0,140000,True,False,False,False,True
6,1990,1991,304.0,930.0,1364,2683,2,2.0,473.0,290000,False,True,False,False,False
7,2004,2004,0.0,1391.0,1391,1391,2,2.0,530.0,196000,False,True,False,False,False
7,2006,2007,0.0,625.0,625,1250,2,2.0,625.0,171900,False,True,False,False,False
7,2004,2005,0.0,1235.0,1245,1245,2,2.0,495.0,178000,False,True,False,False,False
6,2005,2005,0.0,600.0,600,1200,2,2.0,480.0,165000,False,True,False,False,False
7,2007,2007,0.0,689.0,703,1392,2,2.0,540.0,146000,False,True,False,False,False
7,2007,2007,0.0,689.0,703,1392,2,2.0,540.0,146000,False,True,False,False,False
7,1999,1999,360.0,744.0,757,1501,2,2.0,440.0,179400,True,True,False,False,True
6,1999,1999,216.0,744.0,757,1549,2,2.0,440.0,172900,True,True,False,False,True
9,2000,2000,260.0,1614.0,1638,1638,2,2.0,495.0,300000,False,True,False,True,False
9,2001,2001,179.0,1310.0,1310,1310,1,2.0,545.0,285000,False,True,True,False,False
9,2001,2001,0.0,1419.0,1419,1419,1,2.0,588.0,290000,False,True,True,True,False
9,1999,2000,260.0,1557.0,1557,1557,2,2.0,484.0,305000,False,True,False,True,False
9,1999,2000,60.0,1698.0,1709,1709,2,2.0,506.0,328900,False,True,True,False,False
7,1999,2000,212.0,600.0,624,1252,2,2.0,462.0,160000,False,True,False,False,False
7,1999,2000,216.0,672.0,684,1404,2,2.0,462.0,170000,False,True,False,False,False
7,2001,2001,513.0,858.0,872,1789,2,2.0,546.0,223000,True,True,False,False,True
8,1999,1999,466.0,960.0,962,1586,2,2.0,480.0,170000,False,True,False,False,False
8,1999,2000,456.0,960.0,962,1607,2,2.0,480.0,200000,False,True,False,False,False
8,1996,1996,0.0,1260.0,1288,1288,1,2.0,500.0,245500,False,True,False,True,False
8,1995,1995,0.0,1230.0,1239,1239,1,2.0,477.0,217500,False,True,False,False,False
8,1993,1993,0.0,1719.0,1719,1719,1,2.0,473.0,324000,False,True,False,False,False
6,1984,1984,0.0,1232.0,1232,1232,2,2.0,516.0,162500,True,True,False,False,True
9,1977,1977,1050.0,994.0,1599,2944,2,3.0,864.0,150000,False,False,False,False,False
8,1976,2007,0.0,1426.0,1671,1671,3,2.0,550.0,290000,False,False,False,True,False
7,2002,2002,0.0,952.0,952,1812,2,2.0,469.0,205000,False,True,False,False,True
7,1970,1970,288.0,1304.0,1682,1682,2,2.0,530.0,174000,True,True,False,False,True
6,1969,1969,0.0,1427.0,1427,1427,2,2.0,516.0,183000,True,False,False,False,True
6,1968,1968,0.0,1740.0,1740,1740,1,2.0,512.0,150000,True,False,False,False,True
6,1971,2004,144.0,1258.0,1258,1258,2,2.0,528.0,145000,False,False,False,False,False
7,1967,1967,0.0,1620.0,1620,1620,2,2.0,578.0,215000,True,False,False,False,False
5,1965,1965,0.0,1625.0,1625,1625,2,2.0,484.0,140500,True,False,False,False,True
6,1974,1997,0.0,1522.0,1548,2614,2,2.0,624.0,240000,True,False,False,False,True
5,1968,1968,0.0,732.0,732,1464,1,2.0,470.0,141000,True,False,False,False,True
5,1965,2008,300.0,912.0,912,912,1,2.0,576.0,147000,True,False,False,False,False
5,1965,2005,0.0,912.0,925,925,1,2.0,576.0,135000,False,False,False,False,True
5,1965,1965,0.0,1728.0,1728,1728,2,2.0,576.0,145000,True,False,False,False,True
5,1965,1965,108.0,1728.0,1728,1728,2,2.0,576.0,142600,True,False,False,False,True
5,1973,1973,564.0,1656.0,1656,1656,2,2.0,506.0,135000,True,False,False,False,True
7,1971,1971,0.0,825.0,845,1670,1,2.0,464.0,170000,True,False,False,False,True
8,1976,1996,289.0,1142.0,1175,2715,3,2.0,831.0,299800,False,False,False,False,False
6,1974,1974,270.0,901.0,943,1876,2,2.0,540.0,185000,False,False,False,False,False
6,1966,2000,252.0,800.0,800,1632,1,2.0,484.0,173000,True,False,False,False,False
7,1961,2007,210.0,944.0,999,999,1,2.0,588.0,178400,False,False,False,True,False
7,1968,1968,342.0,832.0,1098,1978,2,2.0,486.0,176000,True,False,False,False,True
5,1956,1956,0.0,0.0,1014,1014,1,1.0,267.0,98000,True,False,False,False,True
4,1957,1957,0.0,907.0,907,907,1,1.0,352.0,109008,True,False,False,False,True
4,1956,1956,0.0,952.0,952,952,1,1.0,283.0,135750,True,False,False,False,True
5,1963,1963,148.0,1120.0,1128,1128,2,2.0,525.0,155000,True,False,False,False,True
6,1964,1964,272.0,1425.0,1425,1425,2,2.0,576.0,180500,True,False,False,False,True
6,1966,1966,183.0,1127.0,1165,1165,1,2.0,490.0,174900,True,False,False,False,True
6,1965,1965,0.0,1136.0,1136,1136,1,1.0,384.0,140000,True,False,False,False,True
6,1964,1964,260.0,1092.0,1092,1092,1,2.0,504.0,145000,True,False,False,False,True
5,1965,1999,0.0,1219.0,1265,1265,2,2.0,502.0,179900,True,True,False,False,False
6,1964,1964,259.0,1248.0,1350,1350,1,2.0,520.0,168500,True,False,False,False,True
